0.6719867587089539,0.005462994333356619,0.022333722561597824,0.02137610875070095,0.04074672609567642,0.008559809997677803,0.22953395545482635
0.6222168207168579,0.008021830581128597,0.020501578226685524,0.03718256577849388,0.035787906497716904,0.007695950102061033,0.26859331130981445
0.6768103837966919,0.0068287234753370285,0.02340899221599102,0.02002309262752533,0.03619944304227829,0.009457823820412159,0.22727152705192566
0.6760523319244385,0.009256521239876747,0.017182795330882072,0.019387871026992798,0.032673098146915436,0.00894194282591343,0.23650546371936798
0.7378469705581665,0.009474982507526875,0.023633431643247604,0.007417545188218355,0.03546353802084923,0.00975874625146389,0.17640480399131775
0.01964595541357994,0.009711365215480328,0.003387829987332225,0.8443779945373535,0.011650187894701958,0.0019389860099181533,0.10928771644830704
0.005232999566942453,0.0013150465674698353,0.0009400109993293881,0.9281045198440552,0.007554101292043924,0.0003542170161381364,0.05649909749627113
0.0017826344119384885,0.0003294316993560642,0.00022739428095519543,0.9712849259376526,0.0035426588729023933,5.663930642185733e-05,0.022776320576667786
0.0009081822936423123,0.00023442998644895852,0.00023361895000562072,0.981273889541626,0.0013078124029561877,0.00014007896243128926,0.015902003273367882
0.004614106845110655,0.00011537714453879744,0.0014499067328870296,0.6858810782432556,0.010278085246682167,0.0005661860341206193,0.29709529876708984
0.0018885497702285647,6.418934935936704e-05,0.00021966254280414432,0.9666576981544495,0.0010574131738394499,0.00016227326705120504,0.02995022013783455
0.0013379724696278572,5.860833698534407e-05,0.00023114221403375268,0.9864767789840698,0.0012081476161256433,0.0003903339966200292,0.010297007858753204
0.005293515510857105,0.00018030498176813126,0.0021532471291720867,0.9617953896522522,0.004884236492216587,0.0012810423504561186,0.024412229657173157
0.0007990000303834677,1.4835427464277018e-05,0.00011645598715404049,0.9884793162345886,0.0003554461873136461,0.0001239945413544774,0.010110922157764435
0.0009740244713611901,5.887034421903081e-05,0.0001085355324903503,0.9918889403343201,0.00034665039856918156,0.0002120592980645597,0.006410935427993536
0.005551433190703392,0.00013828191731590778,0.0009366997983306646,0.9445940256118774,0.0035862368531525135,0.0009864474413916469,0.044206876307725906
0.007359696552157402,0.0002108957414748147,0.0010421907063573599,0.9441840648651123,0.003654095809906721,0.0014357790350914001,0.04211323335766792
0.011337526142597198,0.00033799197990447283,0.0014326993841677904,0.9161052107810974,0.005775758996605873,0.0013486274983733892,0.0636620819568634
0.0020689992234110832,0.0002172587555833161,0.00022697195527143776,0.9721242785453796,0.0007444992079399526,0.0003123148053418845,0.024305643513798714
0.011544929817318916,0.002198058646172285,0.004221596755087376,0.9423142671585083,0.014073378406465054,0.001558744697831571,0.024088988080620766
0.007085713092237711,0.0003591808199416846,0.0012260066578164697,0.9439994096755981,0.005104803945869207,0.00045845212298445404,0.0417664460837841
0.04022607207298279,0.0007336342823691666,0.004475281108170748,0.7323833703994751,0.022852126508951187,0.0025742219295352697,0.1967552751302719
0.019470326602458954,0.00027654634322971106,0.002111653797328472,0.7231767177581787,0.01376505196094513,0.0014757150784134865,0.23972389101982117
0.26868972182273865,0.007837413810193539,0.017204614356160164,0.047072652727365494,0.06557824462652206,0.004575241357088089,0.589042067527771
0.5675600171089172,0.0031618946231901646,0.04242829233407974,0.003606947837397456,0.11587303131818771,0.017787795513868332,0.24958209693431854
0.48781004548072815,0.005830086767673492,0.06533506512641907,0.007302322890609503,0.15318350493907928,0.033619727939367294,0.24691924452781677
0.46850016713142395,0.06776700913906097,0.20721136033535004,0.008836278691887856,0.1497959941625595,0.024035317823290825,0.07385381311178207
0.38154569268226624,0.02840108796954155,0.11606702953577042,0.0886373221874237,0.09831219911575317,0.06499096006155014,0.22204573452472687
0.6062390208244324,0.00806021224707365,0.05794019624590874,0.009159707464277744,0.07171161472797394,0.09402438253164291,0.15286491811275482
0.5424041748046875,0.0054802014492452145,0.10061553865671158,0.023087212815880775,0.077259860932827,0.09356510639190674,0.1575879156589508
0.7053884863853455,0.038961753249168396,0.05372672155499458,0.008041450753808022,0.04799038916826248,0.023867569863796234,0.12202363461256027
0.7516332864761353,0.022533176466822624,0.05912027880549431,0.009182104840874672,0.04265140742063522,0.03283567354083061,0.08204402774572372
